,compound_id,exactmw,amw,lipinskiHBA,lipinskiHBD,NumRotatableBonds,NumHBD,NumHBA,NumHeavyAtoms,NumAtoms,NumHeteroatoms,NumAmideBonds,FractionCSP3,NumRings,NumAromaticRings,NumAliphaticRings,NumSaturatedRings,NumHeterocycles,NumAromaticHeterocycles,NumSaturatedHeterocycles,NumAliphaticHeterocycles,NumSpiroAtoms,NumBridgeheadAtoms,NumAtomStereoCenters,NumUnspecifiedAtomStereoCenters,labuteASA,tpsa,CrippenClogP,CrippenMR,chi0v,chi1v,chi2v,chi3v,chi4v,chi0n,chi1n,chi2n,chi3n,chi4n,hallKierAlpha,kappa1,kappa2,kappa3,Phi,compound_toxicity
50,compound-51,124.052429496,124.13899999999998,2.0,1.0,1.0,1.0,2.0,9.0,17.0,2.0,0.0,0.14285714285714285,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.70412421559646,29.46,1.4007999999999998,34.6588,5.164862962722324,2.6573464384916927,1.0533213750515729,1.0533213750515729,0.6104858103726771,5.164862962722324,2.6573464384916927,1.0533213750515729,1.0533213750515729,0.6104858103726771,-1.1800000000000002,5.947877237851663,2.3955617406597787,1.3533930115039927,1.5831674610154005,3.225
51,compound-52,184.012021228,184.10699999999997,7.0,1.0,2.0,1.0,5.0,13.0,17.0,7.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.53158831669258,106.51000000000002,1.2086000000000003,41.41560000000001,6.206684755924204,3.1391510083027447,1.3665121090284869,1.3665121090284869,0.7797762099690334,6.206684755924204,3.1391510083027447,1.3665121090284869,1.3665121090284869,0.7797762099690334,-2.18,8.912421441774493,3.052359620957006,1.6954530023794976,2.0926088718326064,4.74
52,compound-53,140.022191988,140.098,5.0,1.0,1.0,1.0,4.0,10.0,14.0,5.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,56.098260575139285,76.26,0.6954,32.5562,4.890188174996477,2.4995094559286892,0.9390168185202779,0.9390168185202779,0.5291539213938126,4.890188174996477,2.4995094559286892,0.9390168185202779,0.9390168185202779,0.5291539213938126,-1.6500000000000001,6.469760479041915,2.3006103359273413,1.0198088064077204,1.4884397829058058,2.924
53,compound-54,176.120115132,176.25900000000001,1.0,1.0,1.0,1.0,1.0,13.0,29.0,1.0,0.0,0.5,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,79.40945840454341,20.23,2.7051000000000007,53.657800000000044,7.8170926045735305,5.107387541125992,2.9572061289587857,2.9572061289587857,2.2003462736375856,7.8170926045735305,5.107387541125992,2.9572061289587857,2.9572061289587857,2.2003462736375856,-0.8200000000000001,8.763953707392217,3.9254643770472475,1.9151556776631233,2.6463529292661003,3.599
54,compound-55,265.990134856,267.111,2.0,0.0,3.0,0.0,2.0,17.0,25.0,4.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108.7350392232716,26.3,4.598200000000002,68.36550000000003,10.203085572500099,5.625920181240378,2.859972364705013,2.859972364705013,1.6158498966999841,8.691227680463188,4.8699912352219235,2.1209430859669967,2.1209430859669967,1.327769647317635,-1.5099999999999998,11.960432307137278,5.213307883885353,2.99118850057053,3.667848002439756,5.95
55,compound-56,181.037507704,181.147,5.0,0.0,2.0,0.0,4.0,13.0,20.0,5.0,0.0,0.125,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.08933040034063,69.44,1.3814,44.43590000000002,6.889607834113915,3.4766189553937354,1.4992208883157772,1.4992208883157772,0.8370801510000624,6.889607834113915,3.4766189553937354,1.4992208883157772,1.4992208883157772,0.8370801510000624,-1.9099999999999997,9.180171325518485,3.6613433118979954,2.0179531340288914,2.5855199142126817,3.881
56,compound-57,102.104465068,102.177,1.0,1.0,4.0,1.0,1.0,7.0,21.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.35819535200859,20.23,1.559,31.22779999999998,4.982747501432695,3.023334547203385,1.0116672736016925,1.0116672736016925,0.5385800941716261,4.982747501432695,3.023334547203385,1.0116672736016925,1.0116672736016925,0.5385800941716261,-0.04,6.96,5.959999999999999,5.960000000000001,5.925942857142856,3.02
57,compound-58,146.07316494,146.18899999999996,1.0,1.0,1.0,1.0,1.0,11.0,21.0,1.0,0.0,0.2,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,66.68463072113867,20.23,1.5272999999999999,44.84580000000003,6.411315210637714,3.4229655348677515,1.61695728849734,1.61695728849734,0.8460217851360005,6.411315210637714,3.4229655348677515,1.61695728849734,1.61695728849734,0.8460217851360005,-1.2599999999999998,7.842669404517453,2.7734471119925246,1.602587568961314,1.9773844372973692,3.112
58,compound-59,390.07894985999997,391.2940000000001,3.0,0.0,6.0,0.0,3.0,26.0,46.0,5.0,0.0,0.2857142857142857,3.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,163.07268718223784,35.53,6.113300000000004,103.30400000000002,16.12784172090901,9.146036537758294,4.980589117512197,4.980589117512197,3.4137440507127534,14.615983828872103,8.390107591739836,4.728612802172711,4.728612802172711,3.142277299552349,-1.9699999999999993,18.81019555142571,7.728056373419576,4.404971318880294,5.5910096775563085,7.388
59,compound-60,41.026549096,41.053,1.0,0.0,0.0,0.0,1.0,3.0,6.0,1.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.496772823694872,23.79,0.52988,11.287,1.9472135954999579,0.7236067977499789,0.0,0.0,0.0,1.9472135954999579,0.7236067977499789,0.0,0.0,0.0,-0.51,2.490000000000001,1.4900000000000018,1.489999999999999,1.236700000000002,1.398
61,compound-62,260.016039756,261.11899999999997,4.0,1.0,2.0,1.0,3.0,14.0,27.0,5.0,0.0,0.5555555555555556,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,90.09597294569723,54.86,1.5785200000000001,58.76170000000002,10.012128238927788,5.288346622612984,3.214569042771347,3.214569042771347,1.5069429629895634,8.426131699813084,4.495348353055632,2.280630442982543,2.280630442982543,1.2167826410708333,-0.84,11.235987841945288,4.125446454644114,1.8198279753615016,3.3109618719269682,3.148
62,compound-63,137.047678464,137.13799999999998,3.0,3.0,1.0,2.0,2.0,10.0,17.0,3.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.09199178314606,63.32000000000001,0.49110000000000004,36.62470000000002,5.2422132319119505,2.7937563467663495,1.1695090573361995,1.1695090573361995,0.6820006348246528,5.2422132319119505,2.7937563467663495,1.1695090573361995,1.1695090573361995,0.6820006348246528,-1.5099999999999998,6.607785630153122,2.389632707443791,1.0748936229840518,1.579018066559098,3.133
63,compound-64,107.073499288,107.15599999999996,1.0,2.0,1.0,1.0,1.0,8.0,17.0,1.0,0.0,0.14285714285714285,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.13623593090629,26.02,1.1453,34.333400000000005,4.671208396324302,2.6724852835800963,1.0785269224730047,1.0785269224730047,0.6140933346636451,4.671208396324302,2.6724852835800963,1.0785269224730047,1.0785269224730047,0.6140933346636451,-0.8200000000000001,5.319275766016713,2.4782287289052554,1.073981896801325,1.647797752539016,3.021
64,compound-65,170.094294308,170.20799999999997,3.0,0.0,3.0,0.0,3.0,12.0,26.0,3.0,0.0,0.6666666666666666,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,72.35196631634643,35.53,1.2847000000000002,44.74700000000002,7.337629046513953,4.141350791570004,1.7727722851042897,1.7727722851042897,1.0676168565294175,7.337629046513953,4.141350791570004,1.7727722851042897,1.7727722851042897,1.0676168565294175,-0.8300000000000001,9.25952551477171,4.259120464328456,2.659759000282016,3.286452884161306,3.691
65,compound-66,110.053178444,110.13099999999997,0.0,0.0,0.0,0.0,0.0,8.0,15.0,1.0,0.0,0.14285714285714285,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.96188063681981,0.0,2.1341200000000002,31.13699999999999,4.687365549767731,2.5163325056942396,1.076605104451236,1.076605104451236,0.5509862668293585,4.687365549767731,2.5163325056942396,1.076605104451236,1.076605104451236,0.5509862668293585,-0.8500000000000001,5.2898601398601395,1.94826211591866,0.8609369312528817,1.2882542636247116,3.754
66,compound-67,128.062600256,128.17399999999998,0.0,0.0,0.0,0.0,0.0,10.0,18.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.113067651232164,0.0,2.8398000000000003,43.94800000000002,5.618802153517007,3.4047005383792524,1.6586892478083908,1.6586892478083908,1.132905824745182,5.618802153517007,3.4047005383792524,1.6586892478083908,1.6586892478083908,1.132905824745182,-1.2999999999999998,5.482229779997874,2.143052886105772,0.7805335436910606,1.1748708352319455,4.32
67,compound-68,254.130679816,254.329,2.0,0.0,3.0,0.0,2.0,19.0,37.0,2.0,0.0,0.23529411764705882,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113.58827522709471,26.3,4.588900000000004,77.04550000000005,11.512649003634362,6.325360095546029,2.950218875116492,2.950218875116492,1.8104023061484724,11.512649003634362,6.325360095546029,2.950218875116492,2.950218875116492,1.8104023061484724,-2.0899999999999994,13.344207765672458,5.268544354094518,3.441054994919004,3.7002394991419916,5.837
68,compound-69,100.088815004,100.161,1.0,0.0,4.0,0.0,1.0,7.0,19.0,1.0,0.0,0.8333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.725483699856355,17.07,1.7656,30.20599999999998,4.814025684399679,2.8510573320459263,0.9255286660229629,0.9255286660229629,0.4776709006307397,4.814025684399679,2.8510573320459263,0.9255286660229629,0.9255286660229629,0.4776709006307397,-0.33,6.670000000000001,5.670000000000001,5.669999999999999,5.402700000000002,3.758
69,compound-70,93.057849224,93.12899999999999,1.0,0.0,0.0,0.0,1.0,7.0,14.0,1.0,0.0,0.16666666666666666,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,43.01599321484008,12.89,1.39002,28.97399999999999,4.256614672258461,2.260414715350615,0.8094199929348828,0.8094199929348828,0.4481391923352558,4.256614672258461,2.260414715350615,0.8094199929348828,0.8094199929348828,0.4481391923352558,-0.8500000000000001,4.31260162601626,1.7349674800723753,0.9995769964301435,1.0688890822350656,2.81
70,compound-71,55.042199159999996,55.08,1.0,0.0,0.0,0.0,1.0,4.0,9.0,1.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.86171493809148,23.79,0.91998,15.904000000000002,2.6543203766865053,1.2842669695298001,0.15811388300841894,0.15811388300841894,0.0,2.6543203766865053,1.2842669695298001,0.15811388300841894,0.15811388300841894,0.0,-0.51,3.49,2.490000000000001,1.4900000000000018,2.172525000000001,1.559
71,compound-72,102.06807956,102.133,2.0,0.0,2.0,0.0,2.0,7.0,17.0,2.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.47408681496663,26.3,0.9595,26.923999999999985,4.730710143300821,2.4040302062452232,0.5094493502441827,0.5094493502441827,0.24579081189859814,4.730710143300821,2.4040302062452232,0.5094493502441827,0.5094493502441827,0.24579081189859814,-0.53,6.47,3.6528153564899446,5.47,3.3762450509271345,3.231
72,compound-73,177.999327072,179.05699999999996,1.0,0.0,1.0,0.0,1.0,8.0,19.0,2.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,58.539223281431596,9.23,1.9504,37.385000000000005,6.4850934777101585,4.229604125576882,2.1682639234201306,2.1682639234201306,1.4397507616892193,4.899096938595454,3.1081352178304793,1.4460934025051682,1.4460934025051682,0.9290990891772287,0.44,6.558483412322274,3.462586900316001,1.7485685765035743,2.8386648436808612,2.941
73,compound-74,150.104465068,150.22099999999998,1.0,0.0,4.0,0.0,1.0,11.0,25.0,1.0,0.0,0.4,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.00471680659027,9.23,2.8655000000000017,46.84500000000003,6.916319979971634,4.110589663536251,1.50982486234324,1.50982486234324,0.8510777538283802,6.916319979971634,4.110589663536251,1.50982486234324,1.50982486234324,0.8510777538283802,-0.9800000000000001,8.119800399201598,4.777405278638739,3.076605601867104,3.526507026239877,4.416
74,compound-75,106.07825032,106.16799999999999,0.0,0.0,0.0,0.0,0.0,8.0,18.0,0.0,0.0,0.25,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.16128734829018,0.0,2.30344,35.916,5.309401076758503,2.821367205045919,1.173575314054564,1.173575314054564,0.807015524534935,5.309401076758503,2.821367205045919,1.173575314054564,1.173575314054564,0.807015524534935,-0.78,5.358504155124653,1.9937447122872558,1.0935372033822537,1.335436165631133,3.821
75,compound-76,348.926283882,350.591,4.0,0.0,6.0,0.0,5.0,18.0,29.0,9.0,0.0,0.4444444444444444,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,125.74118203040851,40.58,4.718100000000002,77.43200000000002,13.63158821342878,8.707427315056757,4.972432894378644,4.972432894378644,3.5945294102959977,9.65287760344577,5.017495294338299,1.6272346318388393,1.6272346318388393,1.0046270716835448,0.38999999999999985,16.44437737901033,7.246563253264823,4.494247868158743,6.620290046530865,6.042
76,compound-77,131.930033136,133.405,0.0,0.0,1.0,0.0,0.0,5.0,8.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.013991822871176,0.0,2.0289,26.213999999999995,4.6861373074592185,2.5193393576170906,1.049781318335648,1.049781318335648,0.0,2.418350469403855,1.1119453128482721,0.11664236870396086,0.11664236870396086,0.0,0.8699999999999999,5.87,3.0753388090349074,4.87,3.6104477618069817,3.213
77,compound-78,209.068807832,209.20099999999994,5.0,2.0,2.0,1.0,5.0,15.0,26.0,5.0,0.0,0.2,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.78119693319739,78.62,0.8420000000000001,53.533400000000015,8.442394238613955,4.159702168162851,1.8779731212342552,1.8779731212342552,1.1033985862002589,8.442394238613955,4.159702168162851,1.8779731212342552,1.8779731212342552,1.1033985862002589,-2.04,11.037160493827162,4.453891399348217,2.2506402894292763,3.2772209464455146,4.37
78,compound-79,93.057849224,93.12899999999999,1.0,2.0,0.0,1.0,1.0,7.0,14.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.771293816509676,26.02,1.2688000000000001,30.8544,3.9641016151377544,2.1993587371177727,0.7995724914118484,0.7995724914118484,0.4530389187988476,3.9641016151377544,2.1993587371177727,0.7995724914118484,0.7995724914118484,0.4530389187988476,-0.9800000000000001,4.18611295681063,1.6461962159398054,0.9290591797144502,0.9844519012854642,2.948
79,compound-80,139.02694302,139.10999999999999,4.0,1.0,1.0,1.0,3.0,10.0,15.0,4.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.878612594192774,63.370000000000005,1.3003999999999998,34.76120000000001,5.020324848686146,2.6337291722159875,1.0605277538042814,1.0605277538042814,0.5743485232310095,5.020324848686146,2.6337291722159875,1.0605277538042814,1.0605277538042814,0.5743485232310095,-1.58,6.538764845605701,2.344994095834573,1.2226169416633605,1.533336495699603,3.492
80,compound-81,132.078644244,132.159,3.0,1.0,1.0,1.0,3.0,9.0,21.0,3.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,54.57945465749312,38.69,0.13019999999999987,31.989799999999985,5.755274007990405,3.065350032398756,1.270943038586985,1.270943038586985,0.8530221376252801,5.755274007990405,3.065350032398756,1.270943038586985,1.270943038586985,0.8530221376252801,-0.12,6.992612612612613,2.2483885652559703,1.6422873345935731,1.7469011377180972,0.898
81,compound-82,46.041864812,46.069,1.0,1.0,0.0,1.0,1.0,3.0,9.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.89842689442217,20.23,-0.0014000000000000679,12.759800000000002,2.1543203766865053,1.0233345472033855,0.0,0.0,0.0,2.1543203766865053,1.0233345472033855,0.0,0.0,0.0,-0.04,2.9600000000000004,1.96,1.9600000000000033,1.9338666666666668,0.496
82,compound-83,106.07825032,106.16799999999999,0.0,0.0,0.0,0.0,0.0,8.0,18.0,0.0,0.0,0.25,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.16128734829018,0.0,2.30344,35.916,5.309401076758503,2.8213672050459184,1.2182335127930843,1.2182335127930843,0.63689453417432,5.309401076758503,2.8213672050459184,1.2182335127930843,1.2182335127930843,0.63689453417432,-0.78,5.358504155124653,1.9937447122872558,1.0935372033822537,1.335436165631133,4.078
84,compound-85,126.959169076,127.958,2.0,2.0,1.0,1.0,1.0,6.0,9.0,4.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.21213839304599,43.09,0.2754,24.6884,4.3307356668984776,2.090781755837512,0.6452257149216518,0.6452257149216518,0.0,2.818877774861569,1.217910194893542,0.21507523830721725,0.21507523830721725,0.0,0.04999999999999993,6.05,2.263031896728365,2.296913580246913,2.2818904958677684,2.725
85,compound-86,154.135765196,154.253,1.0,0.0,0.0,0.0,1.0,11.0,29.0,1.0,0.0,1.0,3.0,0.0,3.0,3.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,0.0,69.12561297984745,9.23,2.7441000000000013,45.527000000000015,7.814025684399679,4.72052678717295,3.5358886933172697,3.5358886933172697,2.744104673446887,7.814025684399679,4.72052678717295,3.5358886933172697,3.5358886933172697,2.744104673446887,-0.04,7.600932428048904,2.0070319396307648,1.0992889094512,1.3868467412790337,3.18
86,compound-87,170.130679816,170.25199999999998,2.0,0.0,5.0,0.0,2.0,12.0,30.0,2.0,0.0,0.9,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,74.29296623342044,26.3,2.6624000000000008,47.87300000000003,7.843594318423186,5.021107303566927,2.348202321646391,2.348202321646391,1.5846307056731639,7.843594318423186,5.021107303566927,2.348202321646391,2.348202321646391,1.5846307056731639,-0.53,9.557183958151702,5.175013037303056,3.244738765570308,4.121545965278224,3.976
87,compound-88,269.90018955200003,271.443,6.0,0.0,2.0,0.0,4.0,15.0,16.0,9.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.64715324514157,86.28,3.4632000000000005,54.780800000000006,9.006450879128039,4.455700736571329,2.4210924477184332,2.4210924477184332,1.9439280212584726,6.738664041072675,3.321807317543646,1.486848382581807,1.486848382581807,0.9045212835504812,-1.1099999999999999,11.961994240460763,4.175800544968619,2.11410752675978,3.330060137881836,6.087
88,compound-89,145.146664228,145.24599999999995,2.0,1.0,4.0,1.0,2.0,10.0,29.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.84791325100517,23.47,1.0975,44.063800000000015,7.463341291752263,3.958254388286501,1.6847804270873263,1.6847804270873263,1.2281526273321912,7.463341291752263,3.958254388286501,1.6847804270873263,1.6847804270873263,1.2281526273321912,-0.08,9.92,4.692128969931169,3.180475787948315,4.654591938171719,2.859
89,compound-90,215.058243148,215.208,4.0,0.0,3.0,0.0,3.0,16.0,25.0,4.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.25501827756767,52.370000000000005,3.387100000000002,59.612400000000015,8.368110889598182,4.729054267452832,2.026446744357693,2.026446744357693,1.2605150605204773,8.368110889598182,4.729054267452832,2.026446744357693,2.026446744357693,1.2605150605204773,-2.3599999999999994,10.167785242915583,4.439868094126041,2.357986377730252,2.8214765804966557,4.91
90,compound-91,228.901959816,230.90900000000002,1.0,2.0,0.0,1.0,1.0,11.0,14.0,5.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.98435872403637,26.02,3.8823999999999996,50.894400000000005,8.190274214489978,4.133812241839802,2.7497970603251694,2.7497970603251694,1.4157600581968033,5.16655843041616,2.621954349802893,1.1457503451793931,1.1457503451793931,0.5916366237125935,0.17999999999999988,9.269445438282649,3.2769974682229126,1.672676908811774,2.7614499302802424,5.932
91,compound-92,144.057514876,144.17299999999997,1.0,1.0,0.0,1.0,1.0,11.0,19.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.90730140342819,20.23,2.5454,45.61280000000003,5.98866547982734,3.5449740027958976,1.766621419037792,1.766621419037792,1.2083120506537175,5.98866547982734,3.5449740027958976,1.766621419037792,1.766621419037792,1.2083120506537175,-1.5,6.22562358276644,2.274078478002378,0.9444444444444444,1.2870506001557471,4.493
92,compound-93,106.041864812,106.12399999999997,1.0,0.0,1.0,0.0,1.0,8.0,14.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.95786733393734,17.07,1.4990999999999999,31.829499999999992,4.3723499056016175,2.4350609975132884,0.9356552548998027,0.9356552548998027,0.5316063389306862,4.3723499056016175,2.4350609975132884,0.9356552548998027,0.9356552548998027,0.5316063389306862,-1.11,5.035137880986937,2.262450086021194,0.936277398677246,1.4239685164959337,4.032
93,compound-94,60.057514876,60.096000000000004,1.0,1.0,0.0,1.0,1.0,4.0,12.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.263369008818778,20.23,0.3871,17.3548,3.0245638646895836,1.412899428126413,0.0,0.0,0.0,3.0245638646895836,1.412899428126413,0.0,0.0,0.0,-0.04,3.9600000000000004,1.297837837837838,1128.9599999999998,1.2848594594594596,0.842
94,compound-95,179.03581204,179.11599999999999,1.0,2.0,0.0,1.0,1.0,12.0,17.0,5.0,0.0,0.14285714285714285,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.79837754261123,26.02,2.4267000000000003,35.81440000000001,5.82125896879541,3.0326379523258518,1.320740537440679,1.320740537440679,0.7739967282218007,5.82125896879541,3.0326379523258518,1.320740537440679,1.320740537440679,0.7739967282218007,-1.2600000000000002,8.833109869646183,2.655039061106044,1.6637425470500236,1.9543543112459945,3.782
95,compound-96,149.12044948,149.23699999999997,1.0,0.0,3.0,0.0,1.0,11.0,26.0,1.0,0.0,0.4,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.65100524728676,3.24,2.532800000000001,50.003000000000036,7.2481785038211815,4.180959494679709,1.884783333368866,1.884783333368866,1.2275677843681052,7.2481785038211815,4.180959494679709,1.884783333368866,1.884783333368866,1.2275677843681052,-0.9800000000000001,8.119800399201598,4.01556202779062,1.970338740534148,2.964142014206641,3.959
96,compound-97,151.136099544,151.253,1.0,2.0,0.0,1.0,1.0,11.0,28.0,1.0,0.0,1.0,4.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,68.34612729382405,26.02,1.9139,45.09040000000003,7.052041763877789,5.023569920549402,4.08560419816215,4.08560419816215,4.1776335683594965,7.052041763877789,5.023569920549402,4.08560419816215,4.08560419816215,4.1776335683594965,-0.04,6.473203017832648,1.8200897383602357,0.8682518116739604,1.0710736715527012,3.782
97,compound-98,150.053692448,150.31199999999998,0.0,0.0,5.0,0.0,2.0,8.0,22.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.81018165054307,0.0,2.4926000000000004,45.99800000000003,7.277916867529369,5.378315177510849,2.840770275176027,2.840770275176027,1.9266855755642593,5.644923705673916,3.068914100752347,0.7802567583920093,0.7802567583920093,0.4065262647925708,0.7,8.699999999999998,7.6999999999999975,6.699999999999997,8.373749999999994,3.397
98,compound-99,74.07316494,74.12299999999999,1.0,1.0,0.0,1.0,1.0,5.0,15.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.62831112321538,20.23,0.7772,21.971799999999995,3.947213595499958,1.723606797749979,0.0,0.0,0.0,3.947213595499958,1.723606797749979,0.0,0.0,0.0,-0.04,4.960000000000001,0.9767560019818928,9507.96,0.9689419539660378,1.063
99,compound-100,127.01887687199999,127.57399999999998,1.0,2.0,0.0,1.0,1.0,8.0,14.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.07456004339136,26.02,1.9222,35.86440000000002,5.020644764975811,2.68297211329828,1.2494286508978598,1.2494286508978598,0.6108293421993141,4.264715818957356,2.3050076402890527,0.9052226029921251,0.9052226029921251,0.47509596661911196,-0.6900000000000001,5.446798905608755,2.052669547891518,0.9279652875317153,1.3975597808789921,4.347
100,compound-101,59.073499287999994,59.111999999999995,1.0,2.0,1.0,1.0,1.0,4.0,13.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.809025953635484,26.02,0.3551000000000002,19.345399999999998,2.9915638315627207,1.6153550716504104,0.28867513459481287,0.28867513459481287,0.0,2.9915638315627207,1.6153550716504104,0.28867513459481287,0.28867513459481287,0.0,-0.04,3.9600000000000004,2.9600000000000004,1.96,2.9304000000000006,2.283
101,compound-102,278.08605173,278.291,1.0,0.0,3.0,0.0,1.0,20.0,35.0,2.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,118.83519143171844,17.07,3.3260000000000014,85.83450000000005,11.910143114808127,8.292234544823854,6.435481297320762,6.435481297320762,5.031384222809607,11.015715923808212,6.585445386653869,3.359405235804198,3.359405235804198,2.3609836896453444,-2.1099999999999994,12.900307824255123,5.482522408822963,2.2140387626514406,3.5363113363596463,3.715
102,compound-103,277.85780356799995,279.915,2.0,1.0,1.0,1.0,2.0,11.0,15.0,4.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.48719629741608,37.3,2.7297000000000002,48.89430000000001,8.515434717780561,4.366645743243491,2.246952739596416,2.246952739596416,1.9340043106938574,5.343441639551154,2.780649204128787,1.184626721936317,1.184626721936317,0.6757228255313859,-0.3500000000000001,8.743896713615024,3.3642191522324087,1.8128453803497346,2.674216799007789,5.518
